isocode,ifscode,country,year,igov_rppp,kgov_rppp,ipriv_rppp,kpriv_rppp,ippp_rppp,kppp_rppp,GDP_rppp,igov_n,kgov_n,ipriv_n,kpriv_n,kppp_n,GDP_n,income
DZA,612,Algeria,1995,8.705225944519043,255.21067810058594,23.898752212524414,378.25518798828125,0.6596561670303345,1.1141458749771118,221.53555297851562,144.66690063476562,4241.19189453125,397.158935546875,6285.9951171875,18.515317916870117,2000.4755859375,Emerging Market Economies
DZA,612,Algeria,1996,9.183749198913574,255.76498413085938,24.561368942260742,382.7656555175781,0.6645230054855347,1.7284576892852783,230.61851501464844,174.02574157714844,4846.5703125,465.4210510253906,7253.14697265625,32.753089904785156,2564.237060546875,Emerging Market Economies
DZA,612,Algeria,1997,10.748838424682617,256.72528076171875,23.266237258911133,387.6170349121094,0.7075029611587524,2.3278920650482178,233.15533447265625,201.64723205566406,4816.14208984375,436.4725036621094,7271.66015625,43.671051025390625,2773.9033203125,Emerging Market Economies
DZA,612,Algeria,1998,10.216188430786133,259.1476745605469,24.921382904052734,390.8815612792969,0.0,2.9502038955688477,245.04623413085938,211.88388061523438,5374.72509765625,516.8698120117188,8106.888671875,61.1872673034668,2824.11083984375,Emerging Market Economies
DZA,612,Algeria,1999,12.142706871032715,260.9205627441406,23.94358253479004,395.5133972167969,0.0,2.8559412956237793,252.8877410888672,265.7600402832031,5710.60888671875,524.0386352539062,8656.361328125,62.50625228881836,3230.89892578125,Emerging Market Economies
DZA,612,Algeria,2000,14.484058380126953,264.48370361328125,23.875669479370117,398.8753356933594,0.0,2.7641680240631104,262.4974670410156,321.9398193359375,5878.72705078125,530.6889038085938,8865.8759765625,61.439674377441406,4114.21923828125,Emerging Market Economies
DZA,612,Algeria,2001,14.966225624084473,270.1863708496094,25.46492576599121,401.9169006347656,0.0,2.6748383045196533,270.3724060058594,357.38116455078125,6451.828125,608.0814819335938,9597.4462890625,63.87294006347656,4251.20703125,Emerging Market Economies
DZA,612,Algeria,2002,17.862621307373047,276.1283264160156,25.96474838256836,406.2680358886719,0.0,2.5879061222076416,285.5132141113281,452.9335021972656,7001.64697265625,658.3750610351562,10301.5341796875,65.62023162841797,4527.462890625,Emerging Market Economies
DZA,612,Algeria,2003,20.610261917114258,284.67437744140625,25.101680755615234,410.7986145019531,0.0,2.5033257007598877,306.0701904296875,570.4280395507812,7878.9013671875,694.7365112304688,11369.6279296875,69.28427124023438,5252.3212890625,Emerging Market Economies
DZA,612,Algeria,2004,21.644559860229492,295.5898742675781,27.815765380859375,414.16961669921875,0.271249920129776,2.4210517406463623,319.2312316894531,646.3141479492188,8826.4169921875,830.58837890625,12367.2490234375,72.29344940185547,6149.11669921875,Emerging Market Economies
DZA,612,Algeria,2005,25.50394630432129,307.1078796386719,27.962663650512695,419.9241027832031,0.6897042393684387,2.60780668258667,338.06585693359375,806.9241943359375,9716.6455078125,884.716064453125,13286.05859375,82.5088882446289,7561.984375,Emerging Market Economies
DZA,612,Algeria,2006,29.267669677734375,321.9823303222656,27.513872146606445,425.43603515625,1.5955735445022583,3.1993889808654785,343.8129577636719,1015.14404296875,11167.90234375,954.3139038085938,14756.1748046875,110.97025299072266,8501.6357421875,Emerging Market Economies
DZA,612,Algeria,2007,36.42728805541992,340.0021057128906,26.089191436767578,430.1354064941406,1.477914810180664,4.661398410797119,355.5025939941406,1434.6380615234375,13390.5107421875,1027.4864501953125,16940.283203125,183.5826873779297,9352.88671875,Emerging Market Economies
DZA,612,Algeria,2008,42.9505729675293,364.39422607421875,27.317951202392578,433.1119689941406,1.426521897315979,5.957874774932861,364.0346984863281,1973.276123046875,16741.34765625,1255.0672607421875,19898.44140625,273.72235107421875,11043.703125,Emerging Market Economies
DZA,612,Algeria,2009,39.040489196777344,394.3099365234375,37.41166305541992,437.03826904296875,1.5848653316497803,7.1590423583984375,369.8592224121094,1946.3111572265625,19657.79296875,1865.1082763671875,21787.955078125,356.9044494628906,9968.025390625,Emerging Market Economies
DZA,612,Algeria,2010,33.9904899597168,419.29534912109375,47.81330490112305,450.494873046875,1.2617870569229126,8.473848342895508,383.1741638183594,1807.8621826171875,22301.18359375,2543.060302734375,23960.6015625,450.7010498046875,11991.5634765625,Emerging Market Economies
DZA,612,Algeria,2011,35.97043228149414,438.38812255859375,48.20567321777344,473.2750244140625,0.5822956562042236,9.424741744995117,394.2862243652344,1974.36572265625,24062.498046875,2645.940673828125,25977.390625,517.3106689453125,14588.9697265625,Emerging Market Economies
DZA,612,Algeria,2012,41.129981994628906,458.69158935546875,49.10680389404297,495.13299560546875,0.5130133628845215,9.673498153686523,407.6919250488281,2275.54443359375,25377.427734375,2716.86767578125,27393.57421875,535.19287109375,16209.59765625,Emerging Market Economies
DZA,612,Algeria,2013,32.59043884277344,483.2813720703125,65.4067153930664,516.6036376953125,0.2613994777202606,9.843805313110352,419.1073303222656,1892.59326171875,28065.134765625,3798.3017578125,30000.2265625,571.6498413085938,16647.919921875,Emerging Market Economies
DZA,612,Algeria,2014,40.45833969116211,498.5389404296875,63.81063461303711,552.6861572265625,0.007897920906543732,9.759138107299805,435.0334167480469,2501.438720703125,30823.4296875,3945.25341796875,34171.21875,603.38330078125,17228.59765625,Emerging Market Economies
DZA,612,Algeria,2015,47.43082046508789,520.9036865234375,62.78148651123047,585.1689453125,0.009522512555122375,9.426519393920898,451.1296691894531,3039.304931640625,33378.8203125,4022.955322265625,37496.859375,604.0389404296875,16712.67578125,Emerging Market Economies
DZA,612,Algeria,2016,41.00434494018555,549.2396240234375,73.06537628173828,614.7828369140625,0.010027912445366383,9.105371475219727,465.5657958984375,2711.94091796875,36325.55078125,4832.3896484375,40660.44140625,602.2100219726562,17514.634765625,Emerging Market Economies
DZA,612,Algeria,2017,39.92045593261719,570.1640625,78.02765655517578,652.6771850585938,0.0,8.79431438446045,471.6181335449219,2605.447998046875,37212.3203125,5092.55224609375,42597.62109375,573.9696044921875,18876.19921875,Emerging Market Economies
DZA,612,Algeria,2018,35.81488037109375,589.1782836914062,85.78961944580078,693.2114868164062,0.0,8.482759475708008,477.2775573730469,2418.38671875,39784.046875,5792.9130859375,46808.8515625,572.7952270507812,20452.30078125,Emerging Market Economies
DZA,612,Algeria,2019,44.22621154785156,603.375,78.5943374633789,738.9490356445312,0.0,8.18069076538086,481.0958251953125,2846.35205078125,38832.5703125,5058.248046875,47557.97265625,526.5005493164062,20428.30078125,Emerging Market Economies
AGO,614,Angola,1985,3.4492123126983643,96.10369110107422,9.390837669372559,197.34439086914062,0.0,0.0,61.913944244384766,1.2625569922875002e-08,3.517799882502004e-07,3.4374430413208756e-08,7.22363836302975e-07,0.0,2.7300001192998025e-07,Emerging Market Economies
AGO,614,Angola,1986,2.9654643535614014,96.6598129272461,8.073783874511719,197.1112823486328,0.0,0.0,63.880435943603516,1.2088311684976816e-08,3.9402053175763285e-07,3.291168937380462e-08,8.034974712245457e-07,0.0,2.5599999275982555e-07,Emerging Market Economies
AGO,614,Angola,1987,3.2867045402526855,96.70494079589844,8.948393821716309,195.56228637695312,0.0,0.0,68.35230255126953,1.3700086398671374e-08,4.030985962799605e-07,3.729991604473071e-08,8.151694146363297e-07,0.0,2.9500000664484105e-07,Emerging Market Economies
AGO,614,Angola,1988,2.684293508529663,97.04719543457031,7.308267593383789,194.89999389648438,0.0,0.0,72.1614990234375,1.2356940359836699e-08,4.4674931132249185e-07,3.364305811714985e-08,8.972074851953948e-07,0.0,3.179999907843012e-07,Emerging Market Economies
AGO,614,Angola,1989,2.220623254776001,96.76780700683594,6.045876979827881,192.62802124023438,0.0,0.0,72.44110107421875,1.1282424772218747e-08,4.916526563647494e-07,3.0717576038341576e-08,9.786945156520233e-07,0.0,3.700000092976552e-07,Emerging Market Economies
AGO,614,Angola,1990,2.394714117050171,96.02224731445312,6.519857406616211,189.1935577392578,0.0,0.0,72.11900329589844,1.2088312573155235e-08,4.847120180784259e-07,3.291168937380462e-08,9.550332151775365e-07,0.0,4.0899999476096127e-07,Emerging Market Economies
AGO,614,Angola,1991,5.384384632110596,95.45294952392578,14.659544944763184,186.34849548339844,0.0,0.0,72.8339614868164,2.9817837088330634e-08,5.286026976136782e-07,8.118215788499583e-08,1.0319677130610216e-06,0.0,8.920000027501374e-07,Emerging Market Economies
AGO,614,Angola,1992,8.701211929321289,97.8271484375,23.689950942993164,191.5437469482422,0.0,0.0,68.58171081542969,4.835325029262094e-08,5.436323817775701e-07,1.3164674328436377e-07,1.0644223493727623e-06,0.0,4.673000148613937e-06,Emerging Market Economies
AGO,614,Angola,1993,6.786269664764404,103.37580108642578,18.476322174072266,205.2531280517578,0.0,0.0,52.13346862792969,2.5401575385330943e-06,3.8694422983098775e-05,6.915842277521733e-06,7.682796422159299e-05,0.0,3.582700082915835e-05,Emerging Market Economies
AGO,614,Angola,1994,6.685378551483154,106.84832763671875,18.201635360717773,213.16000366210938,0.0,0.0,52.831722259521484,6.763706915080547e-05,0.0010810018284246325,0.00018414892838336527,0.002156574511900544,0.0,0.0008249210077337921,Emerging Market Economies
AGO,614,Angola,1995,8.350038528442383,110.09359741210938,22.733844757080078,220.3636932373047,0.0,0.0,60.75648880004883,0.0013700972776859999,0.018064457923173904,0.00373023166321218,0.03615788370370865,0.0,0.01826765574514866,Emerging Market Economies
AGO,614,Angola,1996,17.349390029907227,114.8553237915039,29.006000518798828,231.5834197998047,0.0,0.0,68.9855728149414,0.14508627355098724,0.9604905843734741,0.24256598949432373,1.9366427659988403,0.0,1.117153525352478,Emerging Market Economies
AGO,614,Angola,1997,6.605531692504883,128.302978515625,29.292085647583008,248.31146240234375,0.0,0.0,74.00377655029297,0.10973657667636871,2.1314749717712402,0.48662444949150085,4.125155925750732,0.0,2.3423449993133545,Emerging Market Economies
AGO,614,Angola,1998,8.25057601928711,130.7276153564453,41.363521575927734,264.4298400878906,0.0,0.0,77.47539520263672,0.1981596052646637,3.1397721767425537,0.9934554100036621,6.350988864898682,0.0,3.3852696418762207,Emerging Market Economies
AGO,614,Angola,1999,17.79034423828125,134.6694793701172,22.37723159790039,291.45123291015625,0.0,0.0,79.16551208496094,2.80255126953125,21.214771270751953,3.5251336097717285,45.91294479370117,0.0,22.959671020507812,Emerging Market Economies
AGO,614,Angola,2000,3.9641566276550293,147.84649658203125,18.601985931396484,298.5424499511719,0.0,0.0,81.58372497558594,2.521327018737793,94.03495788574219,11.831441879272461,189.88229370117188,0.0,122.5684814453125,Emerging Market Economies
AGO,614,Angola,2001,3.528913736343384,146.9686279296875,17.193574905395508,301.5323791503906,0.0,0.0,84.14546203613281,6.0142903327941895,250.47706604003906,29.302827835083008,513.8984985351562,0.0,263.56060791015625,Emerging Market Economies
AGO,614,Angola,2002,3.7099156379699707,145.66371154785156,18.54810905456543,302.9342956542969,0.0,0.0,96.37178802490234,33.63372039794922,1320.572509765625,168.15528869628906,2746.3720703125,0.0,665.385009765625,Emerging Market Economies
AGO,614,Angola,2003,5.027892112731934,144.5522918701172,20.05687713623047,305.520751953125,0.0427105613052845,0.0,99.25315856933594,79.04396057128906,2272.519775390625,315.3160095214844,4803.1201171875,0.0,1328.93994140625,Emerging Market Economies
AGO,614,Angola,2004,3.982861042022705,144.74671936035156,25.684926986694336,309.38037109375,0.037039708346128464,0.04200870171189308,110.12445068359375,80.84844970703125,2938.226318359375,521.3805541992188,6280.13916015625,0.8527383208274841,1967.5699462890625,Emerging Market Economies
AGO,614,Angola,2005,5.005207061767578,143.88006591796875,28.267227172851562,318.4593200683594,0.02914361283183098,0.07704801857471466,126.6752700805664,134.7206268310547,3872.689697265625,760.8433837890625,8571.681640625,2.073831796646118,3222.35009765625,Emerging Market Economies
AGO,614,Angola,2006,16.349668502807617,144.02072143554688,18.30023193359375,329.517822265625,0.02712578885257244,0.10314694792032242,141.4303436279297,435.96600341796875,3840.3310546875,487.9779968261719,8786.6357421875,2.7504265308380127,4209.76220703125,Emerging Market Economies
AGO,614,Angola,2007,16.367582321166992,155.2848358154297,22.429903030395508,330.2254638671875,0.0463159903883934,0.12637291848659515,161.2437744140625,531.2999877929688,5040.62451171875,728.0859985351562,10719.28515625,4.102128982543945,5006.3349609375,Emerging Market Economies
AGO,614,Angola,2008,22.34804916381836,166.1602783203125,26.253477096557617,334.8486328125,0.019913287833333015,0.167665034532547,179.24578857421875,892.5999755859375,6636.58251953125,1048.5860595703125,13374.138671875,6.696683406829834,6643.35302734375,Emerging Market Economies
AGO,614,Angola,2009,16.532033920288086,182.51788330078125,36.55297088623047,342.88311767578125,0.06104928255081177,0.18157818913459778,180.78469848632812,743.2744750976562,8205.94140625,1643.4088134765625,15415.9072265625,8.163692474365234,5577.3408203125,Emerging Market Economies
AGO,614,Angola,2010,19.303115844726562,192.57025146484375,29.06802749633789,360.45263671875,0.07073108851909637,0.2354237288236618,189.5694122314453,867.8320922851562,8657.6005859375,1306.844482421875,16205.279296875,10.584211349487305,7701.6513671875,Emerging Market Economies
AGO,614,Angola,2011,19.11081886291504,204.96823120117188,34.22969055175781,369.7334289550781,0.06255359947681427,0.29690834879875183,196.1511993408203,992.9546508789062,10649.68359375,1778.496826171875,19210.505859375,15.426680564880371,10500.94140625,Emerging Market Economies
AGO,614,Angola,2012,23.796939849853516,216.71461486816406,33.46327209472656,383.47052001953125,0.040223073214292526,0.3481956124305725,212.90675354003906,1355.54736328125,12344.736328125,1906.171630859375,21843.669921875,19.83429718017578,12224.9501953125,Emerging Market Economies
AGO,614,Angola,2013,24.428781509399414,232.62161254882812,33.77854919433594,395.651611328125,0.0390639528632164,0.37570759654045105,223.45541381835938,1448.5931396484375,13794.1435546875,2003.0216064453125,23461.59765625,22.278942108154297,13195.00390625,Emerging Market Economies
AGO,614,Angola,2014,23.762868881225586,248.5557861328125,36.370059967041016,407.4071044921875,0.0,0.4010586738586426,234.2318115234375,1555.40869140625,16269.326171875,2380.617919921875,26667.005859375,26.251462936401367,14323.859375,Emerging Market Economies
AGO,614,Angola,2015,10.98445987701416,263.235107421875,47.73563766479492,420.969970703125,0.0,0.38707053661346436,236.4419708251953,736.1599731445312,17641.572265625,3199.16162109375,28212.6953125,25.94080924987793,13950.291015625,Emerging Market Economies
AGO,614,Angola,2016,8.05711555480957,264.7977294921875,46.136878967285156,444.7757263183594,0.0,0.37349945306777954,230.3422393798828,644.9636840820312,21196.783203125,3693.209228515625,35603.8359375,29.898239135742188,16549.564453125,Emerging Market Economies
AGO,614,Angola,2017,12.03553581237793,263.38037109375,30.829710006713867,465.6490173339844,0.0338277742266655,0.3603358566761017,230.00262451171875,1322.29443359375,28936.5078125,3387.13232421875,51158.92578125,39.58860397338867,20262.296875,Emerging Market Economies
AGO,614,Angola,2018,8.834916114807129,265.8719787597656,31.55427360534668,470.4024963378906,0.05191358923912048,0.380798876285553,225.39430236816406,963.9226684570312,29007.63671875,3442.690185546875,51322.68359375,41.546592712402344,25627.7421875,Emerging Market Economies
AGO,614,Angola,2019,6.870420455932617,265.0819396972656,32.27395248413086,475.5033874511719,0.06208543851971626,0.4182279706001282,222.0075225830078,904.3304443359375,34891.84765625,4248.1123046875,62588.91015625,55.049949645996094,31010.416015625,Emerging Market Economies
ARG,213,Argentina,1985,4.146072864532471,123.70140838623047,29.72962188720703,674.2303466796875,0.0,0.0,452.51190185546875,0.00010262663272442296,0.0030619485769420862,0.0007358893635682762,0.016689039766788483,0.0,0.005749076139181852,Emerging Market Economies
ARG,213,Argentina,1986,4.603439807891846,124.1279296875,33.009193420410156,671.1356811523438,0.0,0.0,484.8376159667969,0.00019174707995261997,0.005170301999896765,0.0013749318895861506,0.027954809367656708,0.0,0.010819858871400356,Emerging Market Economies
ARG,213,Argentina,1987,5.198829174041748,124.96931457519531,37.27846145629883,671.2486572265625,0.0,0.0,497.1175537109375,0.0005018156953155994,0.012062634341418743,0.003598293988034129,0.06479209661483765,0.0,0.025285424664616585,Emerging Market Economies
ARG,213,Argentina,1988,5.01479959487915,126.34886169433594,35.958866119384766,675.3817138671875,0.0,0.0,487.4101257324219,0.002276901388540864,0.057366982102394104,0.016326632350683212,0.30664774775505066,0.0,0.1203588917851448,Emerging Market Economies
ARG,213,Argentina,1989,3.932274341583252,127.48226165771484,28.196563720703125,677.8859252929688,0.0,0.0,453.2399597167969,0.055355582386255264,1.7945988178253174,0.39692988991737366,9.542760848999023,0.0,3.5156009197235107,Emerging Market Economies
ARG,213,Argentina,1990,3.334178924560547,127.49161529541016,23.90789031982422,672.5521240234375,0.6551491618156433,0.0,447.1728515625,1.0610610246658325,40.57262420654297,7.608389854431152,214.0312957763672,0.0,74.69168853759766,Emerging Market Economies
ARG,213,Argentina,1991,4.386935234069824,126.88803100585938,31.456729888916016,663.1514892578125,0.6972476840019226,0.6451621055603027,494.1083068847656,2.9121878147125244,84.23233032226562,20.88198471069336,440.22100830078125,0.42827922105789185,196.04080200195312,Emerging Market Economies
ARG,213,Argentina,1992,5.85646390914917,127.3159408569336,41.994056701660156,661.4340209960938,2.0578773021698,1.311929702758789,545.0237426757812,4.163402557373047,90.50982666015625,29.853878021240234,470.21807861328125,0.9326603412628174,245.6092071533203,Emerging Market Economies
ARG,213,Argentina,1993,5.308265686035156,129.15390014648438,50.21514129638672,669.940185546875,4.114888668060303,3.2975826263427734,579.0968017578125,3.8720200061798096,94.20901489257812,36.6285400390625,488.6758117675781,2.405362844467163,256.3026123046875,Emerging Market Economies
ARG,213,Argentina,1994,7.684389591217041,130.3712921142578,55.430381774902344,685.9055786132812,4.86449670791626,7.246269702911377,612.894287109375,5.616182327270508,95.28264617919922,40.51163101196289,501.2981262207031,5.295979976654053,278.99005126953125,Emerging Market Economies
